path,pack,category,status,size,sha256_16,triangles,bones,animations,score_total,zone
Universal.Animation.Library.Standard/Universal Animation Library[Standard]/Godot_Setup.png,Universal.Animation.Library.Standard,Animations,GALERIE,499312,8fde3e49385c3b3d,,,,,
Universal.Animation.Library.Standard/Universal Animation Library[Standard]/License.txt,Universal.Animation.Library.Standard,Animations,SOURCE_TECHNIQUE,332,6d01f55c6e4c49a2,,,,,
Universal.Animation.Library.Standard/Universal Animation Library[Standard]/README.txt,Universal.Animation.Library.Standard,Animations,SOURCE_TECHNIQUE,702,ccd02718886b5a57,,,,,
Universal.Animation.Library.Standard/Universal Animation Library[Standard]/Unity_Setup.png,Universal.Animation.Library.Standard,Animations,GALERIE,237945,1f9ac00f442c4342,,,,,
Universal.Animation.Library.Standard/Universal Animation Library[Standard]/Unreal_Setup.png,Universal.Animation.Library.Standard,Animations,GALERIE,148412,c2c64e659943c634,,,,,
Universal.Animation.Library.Standard/Universal Animation Library[Standard]/Unreal-Godot/UAL1_Standard.glb,Universal.Animation.Library.Standard,Animations,UTILISÉ_RUNTIME,7618436,69591853d817488e,13744,65,43,60,personnages
Universal.Animation.Library.Standard/Universal Animation Library[Standard]/Unreal-Godot/UAL1_Standard_RM.glb,Universal.Animation.Library.Standard,Animations,VARIANTE_ROOT_MOTION,7620504,be684571ed655a1b,,,,,
Universal.Animation.Library.Standard/Universal Animation Library[Standard]/Unity/UAL1_Standard.fbx,Universal.Animation.Library.Standard,Animations,DOUBLON_FORMAT,23754684,21b32d912da3cb93,,,,,
Universal.Animation.Library.Standard/Universal Animation Library[Standard]/Unity/UAL1_Standard_RM.fbx,Universal.Animation.Library.Standard,Animations,VARIANTE_ROOT_MOTION,23767852,5a5f5de6f18e9c91,,,,,
Stylized.Nature.MegaKit.Standard/License_Standard.txt,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,852,120710e542c3ebaf,,,,,
Stylized.Nature.MegaKit.Standard/Preview_1.jpg,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,598487,e9bbf4408c8bc8fc,,,,,
Stylized.Nature.MegaKit.Standard/Preview_2.jpg,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,679539,c5aa736558b19d9c,,,,,
Stylized.Nature.MegaKit.Standard/Preview_3.jpg,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,440967,a58e5b07f4d22ecd,,,,,
Stylized.Nature.MegaKit.Standard/Preview_4.jpg,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,796873,21df065e6b9fd52a,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Bark_DeadTree.png,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,4228870,8f055724c35f8e8c,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Bark_DeadTree_Normal.png,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,5728199,692da2f58909263f,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Bark_NormalTree.png,Stylized.Nature.MegaKit.Standard,Nature,UTILISÉ_RUNTIME,3894788,f36e94fdd7325534,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Bark_NormalTree_Normal.png,Stylized.Nature.MegaKit.Standard,Nature,UTILISÉ_RUNTIME,4384496,852f6155404b8c39,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Bark_TwistedTree.png,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,4630805,01608a96c42954eb,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Bark_TwistedTree_Normal.png,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_CONTENU,5728199,692da2f58909263f,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Flowers.png,Stylized.Nature.MegaKit.Standard,Nature,UTILISÉ_RUNTIME,444609,5c531f2329c241c6,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Grass.png,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,33605,5d69048193b246a7,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Leaf_Pine.png,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,71747,b1a6de1f0f2d1d68,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Leaf_Pine_C.png,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,70055,86f7ff7a214f5424,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Leaves.png,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,2586432,23248cebe28a24e7,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Leaves_GiantPine_C.png,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,59613,57f375e6a8ee339a,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Leaves_NormalTree.png,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,158772,171ad1c8fa6ddde3,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Leaves_NormalTree_C.png,Stylized.Nature.MegaKit.Standard,Nature,UTILISÉ_RUNTIME,158796,998612bdf0b76a22,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Leaves_TwistedTree.png,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,69611,d548e707fa34a558,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Leaves_TwistedTree_C.png,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,70353,0e459b56b14c0e81,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Mushrooms.png,Stylized.Nature.MegaKit.Standard,Nature,GALERIE,1208660,e29eed2db831e44a,,,,,
Stylized.Nature.MegaKit.Standard/Textures/PathRocks_Diffuse.png,Stylized.Nature.MegaKit.Standard,Rochers,UTILISÉ_RUNTIME,811732,85a04abb2c136fee,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Rocks_Desert_Diffuse.png,Stylized.Nature.MegaKit.Standard,Rochers,GALERIE,2095731,209a27345707385a,,,,,
Stylized.Nature.MegaKit.Standard/Textures/Rocks_Diffuse.png,Stylized.Nature.MegaKit.Standard,Rochers,UTILISÉ_RUNTIME,2517398,b813696df6081f46,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Bush_Common.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,84060,f4c057dc7118ab76,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Bush_Common_Flowers.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,115532,3187c4e37f3be09d,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Clover_1.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,32860,71b8d08da722418e,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Clover_2.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,40604,6a541be2ff15c437,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/CommonTree_1.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,374492,270b8be7dbde9598,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/CommonTree_2.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,330636,8a2274f2a86ded8f,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/CommonTree_3.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,238860,9246334082d5abe4,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/CommonTree_4.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,240748,2e7526829fd7adbb,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/CommonTree_5.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,211404,4f77ad8be1ff8193,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/DeadTree_1.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,324540,239ea458a4274b5f,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/DeadTree_2.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,343756,054f73eb882904ff,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/DeadTree_3.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,302604,3ba813aec43b7803,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/DeadTree_4.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,297452,245ef56c5e5f6ac0,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/DeadTree_5.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,295068,29e49494d7edbc15,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Fern_1.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,32060,520f1bce3d292885,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Flower_3_Group.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,49308,c2a4d9369513e1c3,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Flower_3_Single.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,33084,c69c8a154f1634a4,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Flower_4_Group.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,80108,1edd78307fcd9618,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Flower_4_Single.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,45452,161123b62620f16a,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Grass_Common_Short.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,26060,9bdb821b226ec62e,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Grass_Common_Tall.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,32892,71e676f1a0b4ad58,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Grass_Wispy_Short.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,41084,123e9d77c073e8a2,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Grass_Wispy_Tall.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,44524,8043f9d5eab5fce3,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Mushroom_Common.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,43180,183cfdab4f120d83,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Mushroom_Laetiporus.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,108956,3e3f8ea3c1dbe1e1,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pebble_Round_1.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,23372,113ac73ebda2ef72,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pebble_Round_2.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,22540,6e49f088d01572be,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pebble_Round_3.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,22988,0736df35025896b0,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pebble_Round_4.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,23084,86bbc9f3a6f7dd89,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pebble_Round_5.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,22828,8f1a3bbab06ef4a7,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pebble_Square_1.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,21628,5a87d9a7a58c6beb,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pebble_Square_2.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,20812,b5dba7f969c592c8,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pebble_Square_3.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,19996,fd0ba8c323a56da8,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pebble_Square_4.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,19996,dc18a34e6c076d95,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pebble_Square_5.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,20700,01421906d1129f0c,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pebble_Square_6.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,20412,2416783b0e4fc6f9,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Petal_1.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,19532,5f27ad917dbebccb,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Petal_2.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,19644,8f577b69cc7d723d,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Petal_3.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,19676,3c6df09f169af0a7,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Petal_4.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,20092,9a951691794709ab,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Petal_5.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,19676,70cd28d4bd5d7f73,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pine_1.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,225404,f1e352910cb4f7be,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pine_2.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,208028,8471d5f4b8b9e60d,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pine_3.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,267548,82a243d96972221d,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pine_4.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,200924,4faa05be7f3c8d0d,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Pine_5.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,113868,cd74741395adbe51,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Plant_1.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,24396,0d1c10451cd02868,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Plant_1_Big.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,34508,fdd557b8cac8a97a,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Plant_7.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,21212,77894a2ee355f5cb,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Plant_7_Big.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,24284,f60d6aa75e3b51ec,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/RockPath_Round_Small_1.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,46988,231f9133a2f7c642,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/RockPath_Round_Small_2.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,49788,c919c6577aab27e0,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/RockPath_Round_Small_3.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,47180,a1d5028ba98e5b8e,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/RockPath_Round_Thin.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,78268,c536753a8883c021,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/RockPath_Round_Wide.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,109308,a2026190e1688dc5,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/RockPath_Square_Small_1.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,40476,ac72e6b93b41be4d,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/RockPath_Square_Small_2.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,33900,c6270e6bf7afed74,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/RockPath_Square_Small_3.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,34460,16666b6a0e36a8bd,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/RockPath_Square_Thin.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,65852,9131324058aaa55a,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/RockPath_Square_Wide.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,76604,f8ed4843ad38044e,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Rock_Medium_1.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,30700,e75986c05c1071ca,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Rock_Medium_2.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,27276,6ffd1e9d4b2898e8,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/Rock_Medium_3.fbx,Stylized.Nature.MegaKit.Standard,Rochers,DOUBLON_FORMAT,37324,4d1ae93a255821b0,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/TwistedTree_1.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,539292,a6e0bd30a752ddf9,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/TwistedTree_2.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,517228,36ea40f4d40e1cba,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/TwistedTree_3.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,573196,0eba018dc87dd68d,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/TwistedTree_4.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,551052,61cf2ccc03a47ee6,,,,,
Stylized.Nature.MegaKit.Standard/FBX (Unity)/TwistedTree_5.fbx,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_FORMAT,582284,fe5224a5d01547c6,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Bark_DeadTree.png,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_CONTENU,4228870,8f055724c35f8e8c,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Bark_DeadTree_Normal.png,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_CONTENU,5728199,692da2f58909263f,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Bark_NormalTree.png,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_CONTENU,3894788,f36e94fdd7325534,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Bark_NormalTree_Normal.png,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_CONTENU,4384496,852f6155404b8c39,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Bark_TwistedTree.png,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_CONTENU,4630805,01608a96c42954eb,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Bark_TwistedTree_Normal.png,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_CONTENU,5728199,692da2f58909263f,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Bush_Common.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,91800,a5e1a773c8ba78fd,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Bush_Common.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,2101,77811fca92610cb2,900,0,0,76,lisieres
Stylized.Nature.MegaKit.Standard/glTF/Bush_Common_Flowers.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,128928,15f56a013afe0eec,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Bush_Common_Flowers.gltf,Stylized.Nature.MegaKit.Standard,Nature,UTILISÉ_RUNTIME,3654,08768c680e3abeaf,1368,0,0,76,lisieres
Stylized.Nature.MegaKit.Standard/glTF/Clover_1.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,12956,788fabaffc3f8f28,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Clover_1.gltf,Stylized.Nature.MegaKit.Standard,Nature,À_ADAPTER,2074,05fe48cdf1f3db87,379,0,0,64,
Stylized.Nature.MegaKit.Standard/glTF/Clover_2.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,21012,eeabca833167f3e2,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Clover_2.gltf,Stylized.Nature.MegaKit.Standard,Nature,À_ADAPTER,2077,8ef8e861209c9b86,615,0,0,64,
Stylized.Nature.MegaKit.Standard/glTF/CommonTree_1.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,491576,9dd689e84e1aa2f5,,,,,
Stylized.Nature.MegaKit.Standard/glTF/CommonTree_1.gltf,Stylized.Nature.MegaKit.Standard,Nature,UTILISÉ_RUNTIME,3869,b51cdea6545edb51,6265,0,0,84,foret
Stylized.Nature.MegaKit.Standard/glTF/CommonTree_2.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,423024,a273d69de31a675a,,,,,
Stylized.Nature.MegaKit.Standard/glTF/CommonTree_2.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,3866,67160975f0ac991b,5648,0,0,84,foret
Stylized.Nature.MegaKit.Standard/glTF/CommonTree_3.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,296984,24541f46fd9553e2,,,,,
Stylized.Nature.MegaKit.Standard/glTF/CommonTree_3.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,3864,17c6537aa8042bb7,3505,0,0,84,foret
Stylized.Nature.MegaKit.Standard/glTF/CommonTree_4.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,307596,4fa52cc5bb9aa42d,,,,,
Stylized.Nature.MegaKit.Standard/glTF/CommonTree_4.gltf,Stylized.Nature.MegaKit.Standard,Nature,UTILISÉ_RUNTIME,3865,ddf0e88377057028,4066,0,0,84,foret
Stylized.Nature.MegaKit.Standard/glTF/CommonTree_5.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,252996,0e617612d50e6bb2,,,,,
Stylized.Nature.MegaKit.Standard/glTF/CommonTree_5.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,3860,fb7061f2bf9fe850,3182,0,0,84,foret
Stylized.Nature.MegaKit.Standard/glTF/DeadTree_1.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,422744,d623cfc5199a732c,,,,,
Stylized.Nature.MegaKit.Standard/glTF/DeadTree_1.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,2206,b7ca9e90cbd8e8e3,6169,0,0,70,foret
Stylized.Nature.MegaKit.Standard/glTF/DeadTree_2.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,453824,de7861981fa7ff6f,,,,,
Stylized.Nature.MegaKit.Standard/glTF/DeadTree_2.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,2213,5cbff9f1277e905e,6557,0,0,70,foret
Stylized.Nature.MegaKit.Standard/glTF/DeadTree_3.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,415740,5c3b29bf37c700f5,,,,,
Stylized.Nature.MegaKit.Standard/glTF/DeadTree_3.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,2211,aa74a47c69259f21,5802,0,0,70,foret
Stylized.Nature.MegaKit.Standard/glTF/DeadTree_4.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,401556,6195e8027400bf7d,,,,,
Stylized.Nature.MegaKit.Standard/glTF/DeadTree_4.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,2211,cc238a6b0b4b0a1b,5702,0,0,70,foret
Stylized.Nature.MegaKit.Standard/glTF/DeadTree_5.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,393840,1723668be1f3da48,,,,,
Stylized.Nature.MegaKit.Standard/glTF/DeadTree_5.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,2211,8502cb23774f8771,5648,0,0,70,foret
Stylized.Nature.MegaKit.Standard/glTF/Fern_1.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,11448,5e92b87a27f81a69,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Fern_1.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,2058,d41915cffe9dbbde,288,0,0,67,
Stylized.Nature.MegaKit.Standard/glTF/Flower_3_Group.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,27772,5ab387dd3d6fe181,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Flower_3_Group.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,3629,4df1612371982c54,755,0,0,77,prairie
Stylized.Nature.MegaKit.Standard/glTF/Flower_3_Single.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,10792,88416b839c0d2080,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Flower_3_Single.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,3632,26c33edf26f09139,285,0,0,77,prairie
Stylized.Nature.MegaKit.Standard/glTF/Flower_4_Group.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,62220,3ac30b4c9eaa5078,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Flower_4_Group.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,3645,69ead56b36b50f06,1690,0,0,77,prairie
Stylized.Nature.MegaKit.Standard/glTF/Flower_4_Single.bin,Stylized.Nature.MegaKit.Standard,Nature,SOURCE_TECHNIQUE,23812,d23048fb7cd3b955,,,,,
Stylized.Nature.MegaKit.Standard/glTF/Flower_4_Single.gltf,Stylized.Nature.MegaKit.Standard,Nature,CANDIDAT_RUNTIME,3631,271189ec424eea28,642,0,0,77,prairie
Stylized.Nature.MegaKit.Standard/glTF/Flowers.png,Stylized.Nature.MegaKit.Standard,Nature,DOUBLON_CONTENU,444609,5c531f2329c241c6,,,,,
